Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.6,0.21,0.68,0.10999999999999999,0.0,0.19941644903480016,0.5800558144085299,0.20031320047742188,0.02021453607924806,0.0002166992076999706,1.8664545997398562e-07,6.60335772329549e-08,4.315299092578759e-07,1.3769764102646691e-09,2.303729346822776e-15
0.6,0.21,0.69,0.10000000000000009,0.0,0.19449516390247995,0.5907014996254272,0.1952723057603422,0.01953103071175067,0.00021631084990657198,3.7688118259572677e-07,1.5352306120758954e-07,9.042522815409416e-07,3.469780435818672e-09,5.145086377484618e-15
0.6,0.21,0.7,0.09000000000000008,0.0,0.18985211223848672,0.6016610349652676,0.18967083900087156,0.018816013795374155,0.00021587923380935237,3.5224623205924046e-07,1.498160336545385e-07,8.636220759759249e-07,3.5862088801480837e-09,4.821956127109149e-15
0.6,0.21,0.71,0.08000000000000007,0.0,0.1849421501936039,0.6125322243716652,0.18437335081647083,0.01815227461826004,0.00021547777313301117,2.464152243023017e-07,1.1348887970101538e-07,6.279453551691784e-07,1.9238532094677793e-09,3.5109059677976905e-15
0.6,0.21,0.72,0.07000000000000006,0.0,0.17989398760812086,0.6235010602951142,0.17913865999911593,0.01746629209764894,0.0002150727606400481,1.3643851407816413e-07,7.712666835042685e-08,3.609977538797466e-07,2.943126278789204e-09,2.2939253529990072e-15
0.6,0.21,0.73,0.06000000000000005,0.0,0.17473734215336564,0.6345591581125333,0.17393016857514537,0.01677333115895578,0.00021466593230817714,1.1648726705144973e-07,6.730514036386277e-08,3.155718970916225e-07,2.070278930057066e-09,1.924888977894215e-15
0.6,0.21,0.74,0.050000000000000044,0.0,0.16975202753042948,0.6458391518700317,0.168316134201456,0.0160926863980828,0.00021423550278715087,1.6569905630521728e-07,1.0598543241907352e-07,4.735741667520339e-07,2.387662548254647e-09,2.915053767208518e-15
0.6,0.21,0.75,0.040000000000000036,0.0,0.16481802088944303,0.6573693877856825,0.16243148473740612,0.015381106587468324,0.00021377833830237906,2.9505012219845876e-07,2.1446329876392824e-07,8.865181881421724e-07,4.741840688045395e-09,5.674250985867245e-15
0.6,0.21,0.76,0.030000000000000027,0.0,0.1592317274003437,0.6685386198098098,0.15750227721370375,0.01472737557614294,0.00021339357538528646,2.7635502850857704e-07,1.9381655858103427e-07,8.392816055032513e-07,2.607321932804529e-09,4.934797942978026e-15
0.6,0.21,0.77,0.020000000000000018,0.0,0.15399071249273585,0.680186191937152,0.151794307001121,0.014028788568991115,0.00021294587450351783,1.5993254351692583e-07,1.364152522290036e-07,5.190947081576735e-07,2.5836581745474453e-09,3.343480268727006e-15
